delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,,,,,,,,,,,,,,,,,,,
0.1,400,unexp,352,4,29,space,25.4575471,None,100,1,[2.6836620001122355],[2.6836754000978544],29,4,352,0,4820.321741,,4820.306717,4820.321741,4821.32157,4821.32157,4821.32157,4846.794614,space,25.4575471,None,4846.795559,4846.894401,4847.226248,4847.194731,4847.195452,4847.226248,4847.226248,4847.226248,4849.910457,100,1,[2.6836620001122355],[2.6836754000978544],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,400,unexp,353,5,29,space,0.3204498,None,300,1,[1.7009765000548214],[1.7009920000564307],29,5,353,1,4849.926269,,4849.910794,4849.926269,4850.908396,4850.908396,4850.942265,4851.243391,space,0.3204498,None,4851.24491,4851.659041,4851.974307,4851.95608,4851.956975,4851.974307,4851.974307,4851.974307,4853.675824,300,1,[1.7009765000548214],[1.7009920000564307],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,354,6,29,space,0.3000634,None,250,1,[2.6172593999654055],[2.617273799958639],29,6,354,4,4853.690943,,4853.676159,4853.690943,4854.691045,4854.691045,4854.691045,4854.994715,space,0.3000634,None,4854.995749,4855.407165,4855.7222,4855.708205,4855.709003,4855.7222,4855.7222,4855.7222,4858.339957,250,1,[2.6172593999654055],[2.617273799958639],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,355,7,29,space,0.326666,None,400,1,[1.583667700062506],[1.5836841000709683],29,7,355,8,4858.356031,,4858.340353,4858.356031,4859.356631,4859.356631,4859.356631,4859.689945,space,0.326666,None,4859.690922,4860.404224,4860.720668,4860.704229,4860.704919,4860.720668,4860.720668,4860.720668,4862.304826,400,1,[1.583667700062506],[1.5836841000709683],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,356,8,29,space,0.703761,None,500,1,[13.678811100078747],[13.678825100068934],29,8,356,7,4862.320275,,4862.305181,4862.320275,4863.304213,4863.304213,4863.321124,4864.020661,space,0.703761,None,4864.02229,4864.420378,4864.73508,4864.716241,4864.717515,4864.73508,4864.73508,4864.73508,4878.414305,500,1,[13.678811100078747],[13.678825100068934],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,357,9,29,space,0.2946022,None,300,1,[2.067204700084403],[2.0672231999924406],29,9,357,6,4878.429551,,4878.414629,4878.429551,4879.41336,4879.41336,4879.429996,4879.714141,space,0.2946022,None,4879.715241,4879.813785,4880.128015,4880.108044,4880.10882,4880.128015,4880.128015,4880.128015,4882.195623,300,1,[2.067204700084403],[2.0672231999924406],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,358,10,29,space,0.3135183,None,150,1,[2.4184318999759853],[2.4184413999319077],29,10,358,10,4882.211973,,4882.195899,4882.211973,4883.211949,4883.211949,4883.211949,4883.530168,space,0.3135183,None,4883.531731,4883.943808,4884.259585,4884.243587,4884.244161,4884.259585,4884.259585,4884.259585,4886.678398,150,1,[2.4184318999759853],[2.4184413999319077],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,359,11,29,space,0.3147305,None,200,1,[1.9991319000255316],[1.9991403999738395],29,11,359,9,4886.692625,,4886.678657,4886.692625,4887.69334,4887.69334,4887.69334,4888.010984,space,0.3147305,None,4888.012033,4888.110155,4888.424749,4888.407954,4888.408615,4888.424749,4888.424749,4888.424749,4890.424204,200,1,[1.9991319000255316],[1.9991403999738395],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,360,0,30,space,0.2610123,None,300,1,[1.534823799971491],[1.5348372999578714],30,0,360,8,4890.44148,,4890.424451,4890.44148,4891.425436,4891.425436,4891.441087,4891.691442,space,0.2610123,None,4891.692273,4892.392119,4892.70718,4892.691416,4892.692131,4892.70718,4892.70718,4892.70718,4894.242495,300,1,[1.534823799971491],[1.5348372999578714],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,400,unexp,361,1,30,space,0.3129152,None,120,1,[3.5337565999943763],[3.53377169999294],30,1,361,2,4894.256064,,4894.242828,4894.256064,4895.257225,4895.257225,4895.257225,4895.574524,space,0.3129152,None,4895.575486,4896.273999,4896.604861,4896.577727,4896.578288,4896.604861,4896.604861,4896.604861,4900.139153,120,1,[3.5337565999943763],[3.53377169999294],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,362,2,30,space,0.3272317,None,300,1,[2.2509839000413194],[2.250998300034553],30,2,362,6,4900.154002,,4900.139527,4900.154002,4901.153807,4901.153807,4901.153807,4901.488039,space,0.3272317,None,4901.489281,4901.587612,4901.903089,4901.883946,4901.884794,4901.903089,4901.903089,4901.903089,4904.154663,300,1,[2.2509839000413194],[2.250998300034553],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,363,3,30,space,0.2965933,None,300,1,[1.7682543999981135],[1.7682684999890625],30,3,363,10,4904.168948,,4904.155002,4904.168948,4905.17011,4905.17011,4905.17011,4905.470456,space,0.2965933,None,4905.471369,4905.870217,4906.184253,4906.169291,4906.169944,4906.184253,4906.184253,4906.184253,4907.953055,300,1,[1.7682543999981135],[1.7682684999890625],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,364,4,30,space,0.4922324,None,200,1,[2.3161338000791147],[2.3161532001104206],30,4,364,4,4907.967562,,4907.953372,4907.967562,4908.967779,4908.967779,4908.967779,4909.468311,space,0.4922324,None,4909.469265,4909.88486,4910.216501,4910.199133,4910.199788,4910.216501,4910.216501,4910.216501,4912.533509,200,1,[2.3161338000791147],[2.3161532001104206],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,365,5,30,space,0.8181834,None,200,1,[3.1015042999060825],[3.1015181998955086],30,5,365,5,4912.548899,,4912.533885,4912.548899,4913.531711,4913.531711,4913.548655,4914.350692,space,0.8181834,None,4914.35196,4915.065029,4915.379216,4915.365377,4915.366113,4915.379216,4915.379216,4915.379216,4918.481278,200,1,[3.1015042999060825],[3.1015181998955086],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,366,6,30,space,0.3324432,None,100,1,[2.0687767000636086],[2.0687890000408515],30,6,366,3,4918.496654,,4918.481687,4918.496654,4919.496567,4919.496567,4919.496567,4919.830676,space,0.3324432,None,4919.831635,4919.929967,4920.260799,4920.231371,4920.232047,4920.260799,4920.260799,4920.260799,4922.330045,100,1,[2.0687767000636086],[2.0687890000408515],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,400,unexp,367,7,30,space,0.3124721,None,200,1,[2.567791900015436],[2.5678072000155225],30,7,367,0,4922.344484,,4922.330408,4922.344484,4923.34569,4923.34569,4923.34569,4923.663757,space,0.3124721,None,4923.665053,4923.777981,4924.1093,4924.079997,4924.08065,4924.1093,4924.1093,4924.1093,4926.677618,200,1,[2.567791900015436],[2.5678072000155225],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,368,8,30,space,0.2798701,None,350,1,[2.2177825000835583],[2.2177960000699386],30,8,368,7,4926.692857,,4926.677991,4926.692857,4927.692515,4927.692515,4927.692515,4927.977271,space,0.2798701,None,4927.978555,4928.376869,4928.691793,4928.67675,4928.677544,4928.691793,4928.691793,4928.691793,4930.910052,350,1,[2.2177825000835583],[2.2177960000699386],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,369,9,30,space,1.4560989,None,200,1,[3.1837282000342384],[3.183745100046508],30,9,369,9,4930.924523,,4930.910403,4930.924523,4931.924037,4931.924037,4931.924037,4933.39071,space,1.4560989,None,4933.39222,4933.490186,4933.805594,4933.785957,4933.786722,4933.805594,4933.805594,4933.805594,4936.989786,200,1,[3.1837282000342384],[3.183745100046508],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,370,10,30,space,64.6895321,None,200,1,[45.7487610001117],[45.74877610011026],30,10,370,11,4937.004716,,4936.990149,4937.004716,4938.004561,4938.004561,4938.004561,5002.695219,space,64.6895321,None,5002.696218,5003.410298,5003.725048,5003.707204,5003.708646,5003.725048,5003.725048,5003.725048,5049.474303,200,1,[45.7487610001117],[45.74877610011026],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,400,unexp,371,11,30,space,0.536919,None,100,1,[28.473675099899992],[28.47368799999822],30,11,371,1,5049.489754,,5049.474744,5049.489754,5050.473556,5050.473556,5050.489674,5051.024722,space,0.536919,None,5051.02588,5051.440433,5051.770983,5051.74272,5051.743658,5051.770983,5051.770983,5051.770983,5080.24513,100,1,[28.473675099899992],[28.47368799999822],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,372,0,31,space,0.3599184,None,200,1,[2.6019094000803307],[2.6019224000629038],31,0,372,10,5080.259105,,5080.245502,5080.259105,5081.259624,5081.259624,5081.259624,5081.627732,space,0.3599184,None,5081.6288,5082.04327,5082.374539,5082.345563,5082.346284,5082.374539,5082.374539,5082.374539,5084.976992,200,1,[2.6019094000803307],[2.6019224000629038],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,373,1,31,space,4.7291355,None,300,1,[2.5000189000274986],[2.5000285001005977],31,1,373,7,5084.991174,,5084.977403,5084.991174,5085.99081,5085.99081,5085.99081,5090.724335,space,4.7291355,None,5090.725505,5091.139134,5091.453825,5091.438388,5091.439301,5091.453825,5091.453825,5091.453825,5093.954186,300,1,[2.5000189000274986],[2.5000285001005977],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,374,2,31,space,0.9911368,None,100,1,[1.884030400076881],[1.8840452000731602],31,2,374,3,5093.970595,,5093.954507,5093.970595,5094.955759,5094.955759,5094.971202,5095.954636,space,0.9911368,None,5095.955756,5096.054016,5096.368544,5096.348696,5096.349518,5096.368544,5096.368544,5096.368544,5098.25369,100,1,[1.884030400076881],[1.8840452000731602],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,400,unexp,375,3,31,space,0.3397559,None,300,1,[1.8161789000732824],[1.8161942000733688],31,3,375,1,5098.268682,,5098.254068,5098.268682,5099.2691,5099.2691,5099.2691,5099.619275,space,0.3397559,None,5099.620255,5100.036251,5100.367662,5100.351161,5100.351922,5100.367662,5100.367662,5100.367662,5102.184284,300,1,[1.8161789000732824],[1.8161942000733688],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,376,4,31,space,0.2904827,None,100,1,[3.7338744000298902],[3.7338888000231236],31,4,376,5,5102.200334,,5102.184653,5102.200334,5103.184044,5103.184044,5103.201113,5103.484638,space,0.2904827,None,5103.485873,5104.199682,5104.515038,5104.49675,5104.497933,5104.515038,5104.515038,5104.515038,5108.249443,100,1,[3.7338744000298902],[3.7338888000231236],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,400,unexp,377,5,31,space,0.3132663,None,100,1,[2.017223000060767],[2.0172345000319183],31,5,377,0,5108.264403,,5108.249756,5108.264403,5109.247909,5109.247909,5109.264069,5109.565194,space,0.3132663,None,5109.566124,5109.680384,5109.995627,5109.976472,5109.977514,5109.995627,5109.995627,5109.995627,5112.013282,100,1,[2.017223000060767],[2.0172345000319183],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,378,6,31,space,0.2599827,None,200,1,[1.5349593999562785],[1.5349739999510348],31,6,378,4,5112.029622,,5112.013636,5112.029622,5113.012498,5113.012498,5113.030004,5113.280165,space,0.2599827,None,5113.281156,5113.679598,5113.994179,5113.975472,5113.976297,5113.994179,5113.994179,5113.994179,5115.529601,200,1,[1.5349593999562785],[1.5349739999510348],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,379,7,31,space,0.4064217,None,300,1,[2.2172525000059977],[2.2172685000114143],31,7,379,11,5115.544653,,5115.529971,5115.544653,5116.54456,5116.54456,5116.54456,5116.960727,space,0.4064217,None,5116.961729,5117.660672,5117.975971,5117.95516,5117.955913,5117.975971,5117.975971,5117.975971,5120.193795,300,1,[2.2172525000059977],[2.2172685000114143],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,400,unexp,380,8,31,space,0.2765491,None,400,1,[1.950060399947688],[1.9500737999333069],31,8,380,2,5120.209315,,5120.194153,5120.209315,5121.209352,5121.209352,5121.209352,5121.493237,space,0.2765491,None,5121.494662,5122.195305,5122.525863,5122.508406,5122.509096,5122.525863,5122.525863,5122.525863,5124.476434,400,1,[1.950060399947688],[1.9500737999333069],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,381,9,31,space,0.3028378,None,100,1,[2.0186427999287844],[2.018658999935724],31,9,381,6,5124.490091,,5124.476723,5124.490091,5125.490919,5125.490919,5125.490919,5125.808306,space,0.3028378,None,5125.809329,5125.907809,5126.221415,5126.208116,5126.208723,5126.221415,5126.221415,5126.221415,5128.240552,100,1,[2.0186427999287844],[2.018658999935724],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,382,10,31,space,0.3068496,None,100,1,[2.0171605999348685],[2.017176799941808],31,10,382,9,5128.255992,,5128.240922,5128.255992,5129.256773,5129.256773,5129.256773,5129.572825,space,0.3068496,None,5129.574277,5129.673422,5129.987579,5129.967267,5129.96813,5129.987579,5129.987579,5129.987579,5132.005231,100,1,[2.0171605999348685],[2.017176799941808],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,383,11,31,space,0.2675362,None,100,1,[2.2853506999090314],[2.2853750999784097],31,11,383,8,5132.020694,,5132.005611,5132.020694,5133.004033,5133.004033,5133.020691,5133.272195,space,0.2675362,None,5133.273507,5133.986967,5134.319169,5134.289169,5134.289855,5134.319169,5134.319169,5134.319169,5136.605261,100,1,[2.2853506999090314],[2.2853750999784097],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,384,0,32,space,20.1513206,None,100,1,[3.351253899978474],[3.351268299971707],32,0,384,3,5136.61916,,5136.605713,5136.61916,5137.619164,5137.619164,5137.619164,5157.777423,space,20.1513206,None,5157.778502,5157.87718,5158.191107,5158.178537,5158.179117,5158.191107,5158.191107,5158.191107,5161.542886,100,1,[3.351253899978474],[3.351268299971707],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,400,unexp,385,1,32,space,7.1488637,None,200,1,[4.3017336000921205],[4.301747800083831],32,1,385,1,5161.558325,,5161.543808,5161.558325,5162.558851,5162.558851,5162.558851,5169.722362,space,7.1488637,None,5169.723807,5170.122877,5170.436775,5170.418336,5170.419213,5170.436775,5170.436775,5170.436775,5174.738964,200,1,[4.3017336000921205],[4.301747800083831],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,386,2,32,space,2.4107203,None,100,1,[2.1531887999735773],[2.1532049999805167],32,2,386,9,5174.751801,,5174.739297,5174.751801,5175.75323,5175.75323,5175.75323,5178.169147,space,2.4107203,None,5178.17026,5178.268426,5178.599248,5178.570778,5178.571311,5178.599248,5178.599248,5178.599248,5180.752918,100,1,[2.1531887999735773],[2.1532049999805167],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.4,1000,exp,387,3,32,space,0.2731022,None,100,1,[3.718924199929461],[3.718938099918887],32,3,387,7,5180.765769,,5180.75347,5180.765769,5181.766532,5181.766532,5181.766532,5182.05024,space,0.2731022,None,5182.051322,5182.449883,5182.764549,5182.746333,5182.747054,5182.764549,5182.764549,5182.764549,5186.483935,100,1,[3.718924199929461],[3.718938099918887],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,400,unexp,388,4,32,space,1.2826961,None,300,1,[2.2850908000255004],[2.2851049000164494],32,4,388,2,5186.49741,,5186.484243,5186.49741,5187.497344,5187.497344,5187.497344,5188.781345,space,1.2826961,None,5188.78262,5189.495913,5189.811444,5189.79441,5189.795234,5189.811444,5189.811444,5189.811444,5192.097039,300,1,[2.2850908000255004],[2.2851049000164494],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,389,5,32,space,0.6339693,None,300,1,[2.0336880000540987],[2.0337045999476686],32,5,389,8,5192.111491,,5192.097417,5192.111491,5193.111473,5193.111473,5193.111473,5193.746661,space,0.6339693,None,5193.747946,5194.461496,5194.776244,5194.756703,5194.757474,5194.776244,5194.776244,5194.776244,5196.810441,300,1,[2.0336880000540987],[2.0337045999476686],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.7,1000,exp,390,6,32,space,0.3796657,None,400,1,[1.7857787000248209],[1.7857920000096783],32,6,390,11,5196.826005,,5196.810844,5196.826005,5197.809265,5197.809265,5197.827201,5198.193785,space,0.3796657,None,5198.194817,5198.892967,5199.206971,5199.189694,5199.190501,5199.206971,5199.206971,5199.206971,5200.993304,400,1,[1.7857787000248209],[1.7857920000096783],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,400,unexp,391,7,32,space,0.4005299,None,200,1,[2.382227399968542],[2.3822388999396935],32,7,391,0,5201.007782,,5200.993797,5201.007782,5202.008341,5202.008341,5202.008341,5202.424103,space,0.4005299,None,5202.424983,5202.523944,5202.840102,5202.817962,5202.818606,5202.840102,5202.840102,5202.840102,5205.22273,200,1,[2.382227399968542],[2.3822388999396935],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
0.1,1000,exp,392,8,32,space,0.400492,None,400,1,[1.900597900035791],[1.9006121000275016],32,8,392,6,5205.238859,,5205.223015,5205.238859,5206.222925,5206.222925,5206.239971,5206.639287,space,0.400492,None,5206.640423,5206.739253,5207.070992,5207.040006,5207.040719,5207.070992,5207.070992,5207.070992,5208.972103,400,1,[1.900597900035791],[1.9006121000275016],paricipant 1,1,2025-11-11_19h03.31.385,intentional binding,,2025.1.1,59.70780197,2025-11-11 19h03.44.965161 +0530,,,,,,,,,,,,,,,,,,,
